num_people,has_children,has_elderly,has_pregnant,has_disabled,medical_emergency,water_level_cm,disaster_type_encoded,road_blocked,distance_to_nearest_shelter_km,people_visible_in_image,severity_estimate_encoded,priority_score
5,0,0,1,0,0,58,1,0,7.099471034369404,1,2,86.43376136447056
9,0,0,0,0,0,71,5,0,13.252332002940635,2,0,41.60231390687573
3,0,0,0,0,1,158,1,1,13.081720557874556,1,0,85.45596697975739
4,0,0,0,0,0,226,0,0,11.835185245230365,3,1,65.62574400387462
9,0,0,0,0,0,90,4,1,10.602933736139995,0,0,58.40094498672263
6,0,0,0,0,1,67,1,0,10.20766202602397,4,0,84.84416591499601
8,0,0,0,0,0,105,2,0,0.9371103977941929,1,0,60.19475766403603
7,1,0,0,0,0,3,2,0,11.268089161745623,3,2,78.66900389046218
2,0,1,0,0,1,145,2,0,9.607756749050159,4,0,86.50812960364838
3,1,0,0,0,0,62,2,0,4.605929804140639,2,2,80.93783451234756
1,0,0,0,0,0,86,1,0,12.3195121440622,0,0,37.59280743009805
9,0,0,0,0,0,223,3,0,12.503461376902333,5,0,68.32623709246559
7,0,0,0,0,1,203,4,1,13.98964094207884,4,2,100.0
1,0,0,0,0,1,179,2,0,6.333534698653654,5,0,89.50996491988997
3,0,0,0,0,0,211,1,1,8.313624539188481,4,0,69.82388265346789
4,1,1,1,0,1,110,5,0,13.598718325174644,3,0,100.0
4,1,0,0,0,0,190,5,0,4.820340864200143,2,2,82.49409996351856
5,1,0,0,0,0,172,1,1,11.969975296351269,1,0,73.81690817571209
3,0,0,1,0,0,139,2,1,14.88030244598825,2,1,86.34071557692674
3,1,0,0,0,0,135,0,0,9.813841353646522,0,1,63.85354061406482
1,0,0,0,0,0,245,1,0,14.757189269718411,5,0,61.97170685007325
7,0,0,0,0,0,21,4,1,7.7856052324084235,1,0,55.423814522672956
1,1,0,0,0,0,90,4,0,2.3804954938827647,5,2,79.80330399480692
2,0,0,0,0,1,168,0,0,2.7163786213056778,2,1,77.711893145308
4,0,0,0,0,0,115,5,0,10.997479779707453,0,1,43.50832674746971
4,0,0,0,0,1,40,5,1,0.11354062296849166,4,0,76.1544560516459
5,0,0,0,0,1,80,1,1,9.962130001314726,4,0,83.96561931902548
2,1,0,0,0,0,122,0,0,2.353949483409501,5,1,74.45729354557594
4,0,0,0,0,0,56,1,0,14.76709190288608,5,1,60.17268122166201
1,1,1,0,0,0,159,1,0,2.53060015906978,4,1,86.31065923416352
2,0,0,0,0,0,126,0,0,8.331713525155392,5,0,53.639740621337744
1,0,1,0,0,0,224,5,0,10.074742050915415,4,2,80.59195026067697
4,0,0,1,0,0,94,3,0,12.31049316531195,5,0,68.438977392048
4,0,1,0,0,0,54,2,0,6.943029409891801,1,0,59.59184751211578
7,0,0,0,0,0,5,2,1,14.013601493750755,5,2,81.23143779498595
9,1,0,0,0,0,166,2,1,7.2556709586754256,4,1,100.0
9,1,0,0,0,0,8,0,1,3.8556931078972787,1,0,59.51028454569038
5,1,0,0,0,0,233,1,0,8.936224740987958,1,1,81.62549912709376
1,1,0,0,1,1,31,1,1,9.904283139026763,2,0,93.57095891881316
1,1,0,0,1,0,163,4,1,7.660128030735688,4,0,84.94677589863085
6,0,0,1,0,1,127,1,0,11.024413709020449,3,1,100.0
2,1,1,0,0,0,15,5,0,6.3681435784400096,5,0,58.06607115396457
8,0,0,0,0,0,139,3,1,0.16461867484205256,4,0,72.56101344653632
9,0,1,0,0,0,40,2,1,4.041630174535251,3,0,76.22888665903122
4,0,0,0,1,0,194,5,1,14.193989392781596,4,0,70.4530932825021
5,0,0,0,0,0,185,5,1,11.472026472196676,1,0,54.14418022181217
8,0,0,0,0,1,218,3,0,2.9240539812854043,4,2,100.0
3,1,0,0,0,0,218,2,0,1.0931295797354879,4,1,97.13260863242935
5,0,0,0,0,0,136,0,0,5.326873786914397,4,0,63.241510299105194
3,0,1,0,0,0,124,3,1,12.56089874091047,4,1,73.794696296338
3,0,0,0,1,0,16,5,1,1.6790932577457613,2,2,69.71750788288803
3,0,0,1,0,0,109,1,0,8.195972682314816,5,1,79.76511935103093
7,0,1,0,0,0,132,2,0,4.197503651258273,2,0,78.42263731819101
7,0,0,1,0,0,25,4,0,10.921199832854372,1,0,61.37558900649018
7,0,1,0,0,0,212,3,0,0.10611370597706364,1,2,100.0
8,0,1,0,0,1,128,5,1,4.229894492520886,3,0,95.77139688150471
5,1,0,0,0,0,0,0,0,10.220830430655322,1,0,42.407998131586986
5,1,0,0,1,0,34,5,0,8.246582629043166,2,1,69.94446254987261
4,0,0,0,0,0,8,4,0,11.705097836113456,1,0,37.27856877494147
7,0,1,0,0,0,86,0,0,2.4493714082640228,3,2,83.29348982648423
4,0,0,1,0,0,37,2,0,8.01153547010816,3,2,86.01488901070577
2,1,0,0,0,0,232,3,0,3.0169698777508964,2,1,81.85160500524123
4,0,1,0,1,0,3,0,0,9.624380075788602,1,2,74.84844562894806
8,0,0,0,0,0,51,4,1,2.057003634942093,5,0,63.881809362897066
9,1,1,0,0,0,146,5,1,2.3155377789202034,3,1,93.57065060730834
3,0,0,0,0,0,228,4,1,4.9902581002561845,1,1,77.18192568739562
7,0,0,0,0,0,4,1,1,6.088405718685176,1,0,56.156934465607286
9,0,1,0,0,0,219,0,1,7.52853879270907,5,2,100.0
4,1,0,0,0,0,237,3,1,8.752532363104919,2,2,90.52675500076447
3,1,0,0,0,0,105,3,0,7.08532591522684,2,2,71.77897126765548
5,1,0,0,0,1,246,5,0,0.7800169595573351,1,1,100.0
1,0,0,0,1,0,47,5,0,5.217559616090064,4,0,47.92944399347148
3,0,0,0,0,0,86,5,0,1.0145909874562793,4,0,43.09953683944591
8,1,1,0,0,0,190,1,1,1.8594482380930395,0,0,97.55296336059178
8,1,0,0,0,0,37,4,1,1.4830711596447261,0,0,67.58083514243395
4,0,0,0,0,0,51,5,0,2.4556235030664655,0,0,34.31769832778472
2,1,0,0,0,1,86,0,1,12.212515947012735,2,1,98.94060664051605
8,0,0,0,0,0,45,5,0,9.450828709895323,1,1,47.37795234696529
8,0,1,0,0,0,209,4,1,7.651035560289124,5,0,88.06628078641009
4,0,1,0,0,0,92,0,1,11.010636939901511,5,1,75.95183379890379
3,0,0,0,0,0,219,0,1,14.422234262958384,3,0,61.62532603286868
2,1,0,0,0,0,136,0,0,6.323359664651159,1,1,59.21404553856287
9,0,0,0,0,0,230,4,0,5.574437944521202,1,2,86.42429928239562
1,0,0,0,0,0,49,5,0,14.668826103669135,0,1,37.02444786966266
7,1,0,0,0,0,201,4,0,11.592822443866039,1,0,74.00139443607857
5,1,0,0,0,0,65,4,0,11.67895727258545,5,0,62.640674009703105
8,0,1,0,1,0,204,2,1,9.03914019582762,0,1,100.0
4,0,0,0,0,0,37,4,0,7.654425591523209,1,1,53.712082377718325
7,0,1,0,0,0,154,1,0,8.303816482701679,3,2,94.89498486681464
5,0,0,0,1,0,246,2,0,9.8160672553065,4,0,80.18644197726697
5,1,0,0,0,0,104,0,0,5.714906322627195,4,0,56.970225055061775
9,1,1,0,1,1,147,5,1,11.75619199217935,2,0,100.0
9,0,0,0,1,1,231,3,0,13.647392059535086,3,1,100.0
9,0,1,0,0,0,189,5,1,8.612126923869038,5,1,91.07860767537464
6,0,0,0,0,0,201,2,0,5.783986781571968,1,0,64.56449633858149
6,1,0,0,0,1,15,2,1,10.464287794653881,3,0,98.01191978032364
5,0,1,0,0,0,78,0,0,2.814251857290301,1,1,71.44590292799612
9,0,0,0,0,0,12,4,1,14.531732458599379,3,2,74.14644270474393
8,0,1,1,0,0,113,4,0,9.904011584255137,3,0,81.73753660530117
7,0,1,0,1,0,101,2,1,1.1067739739882692,4,0,95.9769754140858
7,0,0,0,0,0,147,4,1,7.993276065624868,3,0,68.64387263177844
6,0,0,0,1,0,151,2,0,11.280077163956877,2,0,79.73458509997903
5,1,0,0,0,0,232,5,0,4.239904283665758,1,1,72.02700821261193
4,1,0,0,0,0,177,3,1,0.8597441504296238,0,0,73.99684021022154
3,1,1,0,0,0,134,5,0,7.388520324709102,3,1,74.38061838191142
3,0,0,0,0,0,86,3,1,12.521004207633151,0,2,67.67215727951312
6,0,0,0,0,0,87,0,1,3.8478621486315356,4,0,61.91795624252875
4,0,0,0,0,0,28,1,0,10.783495395189508,0,2,62.26223099278998
6,0,0,0,1,0,132,1,0,6.17608117294869,2,2,96.23471971853738
3,1,1,0,0,0,106,5,1,0.988517666259323,2,0,72.72788517760785
4,0,0,0,0,0,236,4,0,4.629049442167952,4,0,65.03910738125886
9,0,1,0,0,0,162,1,0,4.777145838496876,5,2,100.0
5,1,0,0,0,0,64,3,1,13.579497952495814,2,1,71.65234269422497
7,1,0,0,0,0,99,0,0,14.728047615356088,1,0,58.18854970085585
2,0,0,0,0,0,114,3,1,3.2255401649860014,5,0,59.24383339245493
5,0,0,0,0,0,209,2,0,6.514641405456461,2,1,78.88764872813574
9,0,1,0,0,0,197,4,0,14.652881464612443,5,0,76.82075588180811
3,0,0,0,0,0,86,4,0,6.168295584852422,3,1,62.567212736610685
9,0,1,0,0,0,73,1,0,5.302649360667244,2,1,71.878200164678
6,0,0,0,0,0,134,2,0,1.7372345359920804,5,2,92.14554155462827
4,1,0,0,0,0,171,1,1,11.323939068554964,1,1,79.66892236885472
7,0,0,0,0,0,199,1,1,6.760382824277872,4,1,93.00746882697723
8,0,0,0,0,0,12,1,1,9.616077985804292,2,1,70.0545069375936
6,0,0,0,0,0,93,2,0,7.696865912410779,1,0,53.87867171306534
5,0,0,0,0,0,209,1,0,2.700603365065824,3,1,80.12251064076479
6,1,1,0,0,0,77,4,1,2.7279099551818917,0,1,88.44854661213967
5,0,0,0,1,0,202,1,0,14.10236924734444,0,2,93.03620698870239
8,0,0,0,0,0,123,2,0,13.353835277921778,4,1,80.02910631296746
1,0,0,1,1,0,233,2,0,9.198446674338923,4,1,99.05702302114243
7,1,0,0,0,0,124,3,0,0.11853936528192559,0,0,63.04401052917095
2,0,1,0,0,1,37,1,0,6.556105047804255,0,2,90.35059055017
9,1,0,0,0,0,12,2,1,8.003377277854625,4,0,72.13661527236685
1,0,0,0,0,0,53,5,1,6.796623330334959,0,2,52.21847502379961
6,0,0,0,0,0,105,1,0,13.889196754251216,2,0,58.7806802493686
9,0,0,0,0,1,43,0,1,0.7089010377323783,5,0,89.48187679356994
1,1,0,0,0,1,224,4,0,9.858434748381967,1,2,100.0
4,1,0,0,0,0,241,4,0,4.776162339923456,5,1,86.337643162191
4,0,0,0,0,0,140,5,1,8.436208131400017,4,1,71.24466515505715
9,0,0,0,0,0,152,1,0,9.873168418016238,1,0,64.3132067043999
5,0,1,1,1,0,23,4,0,6.66823759441787,3,2,100.0
5,0,0,1,0,0,123,4,1,2.310778320679708,3,1,91.18281681434041
6,0,1,0,0,0,28,0,1,7.8336681323571895,2,0,60.55873007662138
1,1,0,0,0,0,227,4,1,14.001046872887276,3,2,93.96687115413722
1,1,1,0,0,0,197,4,0,8.084614665480546,4,1,90.1780966804487
9,0,0,0,0,0,145,2,0,1.9318035807227107,2,0,62.342422243083654
3,0,0,0,0,0,91,4,0,12.380029067536542,5,1,59.59128937208459
4,1,0,0,0,0,4,1,0,3.4039988187278465,2,1,68.13451676936594
1,1,0,0,0,0,145,4,1,5.616232940823753,4,2,87.6358445516081
9,0,0,0,0,0,190,1,1,6.488481176279676,0,0,73.15039551896099
8,0,0,0,0,0,124,4,0,5.1615187843789325,1,1,68.5399217605398
2,0,0,0,0,0,164,1,1,6.12633088568448,4,1,78.66865984091314
8,0,0,0,0,0,70,4,0,11.952661350951884,0,0,49.370120927220455
7,0,0,0,0,0,182,5,1,3.4280492475772135,0,0,60.20608108253917
6,0,1,0,1,1,200,1,0,7.109236538677441,3,1,100.0
1,0,0,0,0,1,98,4,0,0.3981276210424116,5,1,86.06467919613448
7,0,0,0,0,0,11,0,0,7.664222197642283,2,1,51.9436606833872
7,0,0,0,0,0,51,2,1,1.7641608022437378,2,2,79.82443276314211
9,0,0,0,0,0,184,2,0,4.305315539298665,3,1,83.69465295417923
1,1,0,0,0,1,45,2,0,4.940613575295357,3,1,95.6971608967865
2,1,1,0,0,0,103,2,0,1.3270541220644596,2,0,74.22848930936145
9,0,0,0,0,0,43,0,0,5.472435834855722,4,0,49.19676213018647
9,0,0,0,0,0,230,5,0,7.521055289286523,4,1,71.46014022662297
6,1,0,0,0,0,151,5,1,6.523321777778878,4,1,86.43039948319186
6,0,0,0,1,0,8,0,0,4.278337187682129,4,1,72.090910089761
4,0,1,0,0,0,139,4,1,4.493338914576589,3,1,85.44972716960906
4,0,1,0,0,0,99,0,0,9.540387227218647,1,1,61.629163355116354
5,0,0,0,0,0,228,2,0,10.804098632516023,1,0,60.378216201103484
3,0,0,0,0,1,136,5,0,8.690306713142872,2,1,77.89563185017795
1,1,0,0,0,1,102,3,1,14.645201806309668,1,0,77.09433570144846
1,0,0,0,0,0,109,4,0,14.178623542589202,4,1,54.75801746112898
7,0,0,0,1,0,115,1,0,1.5671874268518269,3,1,88.34896073051002
1,1,0,0,0,0,21,5,1,3.9944786337554183,4,1,63.66540427876695
1,0,0,0,0,1,144,2,1,13.039072281774548,0,0,81.28975583390543
3,0,0,1,0,0,160,5,1,0.5419863612678499,3,0,77.87236417462961
4,0,0,0,0,0,248,2,1,8.92373778271681,0,0,63.58808676192732
4,0,1,0,0,0,174,2,0,14.32204314198792,0,1,82.28417162938962
2,0,0,0,0,0,87,5,0,10.21289335437337,2,0,32.15348923945279
1,0,1,1,0,0,142,5,1,1.4698063478129906,0,0,71.86749790977728
3,0,0,0,0,0,220,5,0,11.242484191307696,1,2,64.50351875992747
4,0,0,0,0,0,223,0,0,5.70962148531199,1,0,55.07519268271509
3,0,1,0,0,0,32,5,1,13.830850855128988,0,0,45.75360940492122
8,0,1,0,0,0,220,1,0,4.366112654789915,2,1,92.22945881058645
1,0,0,0,1,0,14,4,0,7.1511573144459115,0,1,59.71933337613117
2,0,0,0,0,1,26,2,1,11.224447014970316,3,1,89.2454511182516
7,0,1,0,0,1,225,5,1,3.937345568378398,3,1,100.0
4,1,0,0,0,0,188,1,0,2.8085569768133474,3,0,79.99429038532581
8,0,0,1,0,1,195,3,0,0.14035131137804885,3,0,100.0
3,0,1,0,0,0,240,5,0,7.37063121065241,0,0,54.072985084879136
6,1,0,0,1,0,111,0,0,13.936400332642682,4,0,75.40738906601632
9,0,0,0,0,0,81,2,0,4.29415893999624,4,1,73.12095603090704
1,0,0,0,0,0,212,1,0,0.7463400832183942,5,0,61.909976164474394
1,1,0,0,0,0,47,5,1,9.344426103509983,3,1,60.615726284901584
8,1,0,0,0,0,7,1,0,0.9369317248489525,5,1,77.22504155931432
3,0,0,0,0,0,133,2,1,7.652992293653206,5,0,69.5636996656928
5,0,0,0,1,0,190,1,0,5.784792644890145,2,0,80.83560149894748
1,0,0,0,0,0,117,1,1,7.1838154207809515,2,0,53.26884788659536
5,1,0,1,1,1,83,5,0,2.5233402669442064,0,0,100.0
6,0,0,0,0,0,1,5,0,1.444008020714353,4,1,53.55581448507811
8,0,1,0,0,0,242,4,0,11.259964078452711,0,2,89.24271117951665
3,1,0,0,0,0,236,0,1,3.760434724887782,1,1,78.33811554152925
3,0,1,0,0,0,149,4,1,12.026319021940516,3,1,77.03406676741061
9,1,0,0,1,0,117,0,1,11.400864502398928,1,0,76.71576133238257
4,0,1,0,0,0,20,0,1,3.0558451736429437,1,1,60.14332183455493
4,0,0,0,0,0,133,4,0,13.633528515785466,5,1,69.06741647578824
7,0,0,0,0,0,122,2,0,2.503065912204147,2,0,64.00356660132793
2,1,1,0,0,0,95,1,0,11.977471653166981,4,2,92.75239222772016
8,0,1,0,1,0,197,3,0,6.365952438851451,5,0,89.34178784291268
6,0,0,0,0,0,12,4,1,2.8269431037685155,5,1,72.0135058521348
3,0,0,0,0,0,0,4,1,14.077858618057641,3,1,60.15341095705636
9,1,0,0,0,0,149,2,0,14.452536547367426,0,2,92.57006182790842
5,1,1,0,0,0,116,1,1,7.719456385882443,3,2,100.0
8,0,0,0,0,0,151,5,0,7.090700312639314,0,2,65.45037740478259
7,0,0,0,0,1,63,4,0,13.52254181849408,0,1,83.0603539177162
8,1,0,0,0,0,168,3,0,8.982436496369397,4,1,82.44408301548617
7,0,0,0,0,0,221,1,0,4.063975486941582,1,0,65.40813443234649
3,0,1,0,0,0,149,4,0,6.435439127133751,0,0,63.1761179289053
2,0,0,0,0,0,60,5,0,12.556237269283665,4,2,60.39903437725806
7,1,0,0,0,0,107,4,0,12.907493279585937,1,0,60.040086189170964
3,0,0,0,0,0,11,5,0,14.09486677187455,5,0,40.74822496181532
3,0,0,0,0,0,89,0,0,4.395087218945697,5,0,48.93343520759514
2,0,0,0,0,0,131,0,0,10.231296078818888,1,0,42.44822273257418
4,0,0,1,0,0,82,4,1,1.1189933037847697,3,0,82.13431469871922
8,0,1,0,0,0,207,2,1,10.9159495673486,3,0,88.51132427777647
1,0,0,0,0,0,249,0,1,8.491675381681624,3,0,58.03996734393986
1,0,0,0,0,0,127,4,0,3.8215147870347996,2,0,49.45959719373518
5,0,0,0,0,0,139,5,1,9.854015537282114,1,0,58.21389375309249
5,0,0,0,0,1,32,1,0,2.114213321092219,2,2,95.70271329218848
1,1,1,0,0,0,246,5,1,5.073713821348013,3,1,88.39128139067067
6,1,0,0,0,0,148,3,0,6.073612622029883,4,1,80.4403928313699
1,1,0,0,0,0,127,0,0,11.679343740228676,3,1,56.75536147071562
5,0,0,0,0,0,99,4,0,4.700886167263812,0,0,48.01412508658537
9,0,0,0,0,0,200,0,0,0.8306163161743347,4,2,85.54095047993273
5,0,0,0,0,0,230,5,0,2.7930363462154992,4,2,84.02885084451638
6,1,1,1,0,1,105,5,1,9.1605876494907,1,0,100.0
8,1,0,0,0,0,236,1,0,0.3272306695338273,2,0,79.00382324004937
1,1,0,0,0,0,71,2,1,11.904260856828826,0,1,64.93810216158899
2,0,0,0,0,0,211,4,0,13.526689167542262,4,0,56.74691698012341
9,0,0,0,0,0,73,1,1,7.481424361388236,2,2,85.31101847955564
3,0,0,0,0,0,95,3,1,10.643693233673496,2,1,59.329878472974315
6,0,1,0,0,0,91,4,0,6.993884178641013,0,0,60.22104037322003
5,0,0,0,0,0,73,3,0,4.700573088271203,0,0,44.30309774971517
2,1,0,1,0,0,71,2,1,2.5565090422803034,3,1,95.88438626607375
7,0,0,0,0,0,179,4,0,7.82061808575744,3,0,70.51244909773096
4,0,1,0,0,0,174,4,0,13.95535456666516,4,2,88.44406035506135
1,0,0,0,0,0,224,1,0,13.360585286584113,4,0,58.45215780797092
4,1,1,0,0,0,58,0,0,13.802424425893165,4,2,83.75402200724116
6,0,0,0,0,0,174,4,0,14.499554595460276,3,0,62.00168441985327
7,0,1,0,0,0,55,2,0,2.5638338633983704,4,1,82.36932832286281
7,1,0,0,0,1,240,4,1,2.283227585212106,4,0,100.0
7,0,0,0,0,0,12,4,1,6.473644976957935,3,0,56.75605399952521
3,0,0,0,0,0,171,4,0,10.370741888359461,3,1,65.39249838278081
6,0,0,0,0,0,34,4,0,6.65143940748479,4,0,51.937965163135004
8,0,0,0,0,0,118,2,0,13.396080127008007,4,0,66.0461930763105
4,1,0,0,0,0,114,1,0,10.789207608465441,2,0,59.40036317830598
8,1,0,0,0,0,156,0,1,9.54616500114841,1,0,71.19125652586108
2,0,0,0,0,0,55,2,1,1.1584636294411763,3,1,70.25824114705433
9,0,1,0,0,0,132,2,1,2.712497869515689,1,1,89.29938679914905
9,0,0,0,0,0,194,3,1,6.479490938256265,3,0,77.95389118954326
8,0,1,0,0,1,52,0,0,14.647984063434015,5,0,89.883722668378
1,0,0,0,0,0,100,1,1,5.082689608897349,2,0,60.701695845175664
2,0,0,0,0,1,119,5,1,9.486634391485037,1,2,90.87076192575256
6,0,0,0,0,1,59,1,1,14.83469989467395,2,2,100.0
5,1,0,0,0,0,104,5,1,4.033973377603993,0,1,70.64918657127382
9,0,1,1,0,0,133,3,1,2.5833386462995307,1,2,100.0
5,0,0,0,0,0,175,3,0,8.240365903796597,1,2,78.6608688952368
2,0,1,0,0,0,105,2,1,8.323166818620155,5,0,74.38997316409296
4,1,1,0,0,0,79,1,1,13.836110824370603,1,0,74.4475286275154
9,0,0,0,0,0,162,5,0,0.49380841835494593,0,0,54.629871890739906
1,0,1,0,0,0,145,1,1,6.169928222493372,0,0,62.03601820551918
1,0,0,0,0,0,10,5,0,4.753987561023778,2,1,41.863984540491366
7,1,1,0,0,0,50,1,1,8.608686941777231,0,1,85.72088840945517
3,0,0,0,0,0,120,2,1,0.23902228742397008,3,1,80.67475635955572
2,1,0,0,0,0,22,5,0,10.694850745176796,4,0,39.79515965104159
9,1,1,0,0,0,46,1,1,7.32634716314606,1,1,87.80644915232776
3,1,0,0,1,0,74,4,1,10.540269167704704,2,0,72.71895967950967
2,0,0,0,0,0,186,3,1,6.772312583330342,2,0,59.15934075649075
8,0,0,0,0,0,184,3,0,7.165473214569531,2,2,78.40484965269333
6,0,0,0,0,0,92,5,0,13.443690948278835,2,0,48.36894638730408
6,1,0,0,0,0,126,3,0,3.2423824145048528,1,0,67.43228016427528
7,0,1,0,0,0,245,3,0,3.340582144284864,2,1,81.07339757951034
7,0,0,0,0,0,55,4,0,8.436201267143538,1,2,67.64442104259156
6,0,0,0,1,0,233,0,1,9.937341690860835,2,0,78.37875666097501
4,0,0,1,0,0,154,1,1,5.384854678884009,2,1,92.90428079168412
9,0,0,0,1,0,72,5,0,7.8407163929921255,4,2,79.84423731357484
6,0,0,0,0,0,162,3,0,3.49506039155123,3,0,66.71357765738966
4,0,1,0,0,0,182,1,1,2.125068272416442,0,0,80.02970857349253
3,1,1,0,0,0,136,1,0,3.6501134859871636,0,1,87.89546189738785
4,0,0,0,0,0,17,4,1,13.753958582007844,0,0,38.019647038108005
3,0,0,0,0,0,43,1,1,12.047088160158514,3,0,56.90210715996605
2,0,1,0,1,0,246,3,1,2.1896606046169325,1,2,100.0
5,0,1,0,0,1,148,5,0,0.7937485611165099,0,1,93.37774157442512
2,1,0,0,0,1,55,1,0,1.4884560805023488,0,0,75.98586782429156
6,0,0,0,0,0,175,4,0,4.47214878220152,0,0,59.99912437293395
3,0,1,0,0,0,99,5,0,12.189249334715813,1,1,57.14359828843429
6,0,0,0,0,0,0,5,1,4.888479850446006,3,0,46.93314427339026
9,1,0,0,0,0,154,5,0,2.866263422699618,3,1,72.15596143144634
1,0,0,0,0,0,44,3,0,5.998032471323593,5,1,50.34206935172068
6,1,0,0,0,0,62,4,1,1.948398972885668,5,0,77.42853812658198
9,0,0,0,0,0,57,2,0,7.106230986626941,1,2,75.85731364218567
4,0,0,0,0,0,167,0,0,10.165756904229966,4,2,71.13612649771547
2,0,0,0,0,1,62,1,1,5.595844433868941,2,0,79.32993719516223
4,1,0,0,0,0,37,1,0,2.6868112895165908,1,0,52.7426223644191
1,0,0,0,0,0,28,1,0,6.8526424833567,2,0,39.065401457103974
3,1,0,0,1,0,39,2,0,11.46108956390455,3,0,71.05709617707342
9,0,1,0,1,0,146,5,0,1.2412543494531114,2,0,76.58826275175161
5,0,1,0,0,0,87,5,0,1.1569631181493278,5,0,62.759943069073444
6,0,0,0,1,0,55,0,0,4.839850017549297,0,0,57.17245620072799
3,1,0,0,0,1,43,4,0,6.2842865323177515,2,0,75.91163223819304
5,0,1,0,0,0,192,2,0,3.3254303523530546,5,0,85.96374203015448
8,1,0,0,0,0,99,2,0,0.5009684049105939,2,0,72.59726525345377
6,1,0,0,1,0,214,3,1,3.371438664515535,3,0,100.0
4,1,1,0,0,0,140,5,1,6.587011090919068,4,0,80.33618251541391
2,0,0,0,0,0,157,2,1,1.2834674320997081,2,2,83.92561971987773
9,0,1,0,0,0,48,2,0,10.76678824679516,3,0,71.25340697289518
1,1,1,0,0,0,242,1,0,8.32630258171243,0,2,93.34211935759272
1,0,0,0,0,0,114,5,1,6.573159275056516,2,0,40.99408764362944
4,0,0,0,0,0,245,3,1,7.828806463871923,2,1,71.50684634396421
7,0,0,0,0,0,228,4,1,9.87150913205376,0,0,64.38054324582079
1,0,0,0,0,0,74,0,0,14.922497735573875,5,2,56.95370374921384
9,0,0,0,0,1,190,4,0,11.649288931867618,5,0,94.45384637665023
4,0,0,1,0,0,198,3,1,8.151410354702387,5,2,100.0
3,0,0,1,0,0,162,1,1,11.580953595285964,1,0,77.90443127166543
1,0,1,0,0,0,138,0,1,7.180840992127997,4,0,62.777329303209484
4,0,0,0,0,0,48,4,1,4.732539670647952,0,0,49.65184211531902
9,0,0,0,0,0,106,5,1,4.003223039447601,5,1,73.93592202265596
6,0,0,1,0,0,110,5,1,6.052241228794851,0,2,91.35153371747242
6,0,0,0,0,0,114,0,0,0.13402080349678444,0,0,45.65530086213124
1,0,0,0,1,0,167,0,1,2.736643069621371,1,1,74.06239529447953
2,0,0,0,0,0,239,0,0,1.9853468390977589,0,1,62.96341875473565
6,0,0,0,0,0,20,2,0,14.409096192568873,1,1,59.20334149491981
2,1,1,0,0,0,46,3,1,1.0662325765872525,4,1,82.1822317172424
3,0,1,0,0,0,2,5,1,7.564494334690623,1,0,43.47384268549827
4,1,0,0,0,0,157,5,1,13.803797175427693,4,0,71.40754165506806
5,0,0,0,0,1,215,3,0,9.152051260967408,4,1,97.48005645298852
9,0,0,0,0,0,229,1,0,7.479509262298676,4,0,69.79258525722291
4,0,0,0,1,0,126,5,1,11.170601465588083,3,2,89.69120940585069
9,0,0,0,0,0,66,4,1,5.365291845095271,4,2,81.77671870716838
3,0,1,0,0,0,61,1,0,2.986345160849489,1,2,81.0009599925973
8,0,0,0,0,0,164,4,0,12.724508641925583,3,0,62.90720796591372
1,0,0,0,0,0,224,0,1,0.943074168731243,0,0,55.10209854398239
9,0,0,0,0,0,149,5,0,12.136130437395561,0,0,47.75621168444414
9,0,1,0,0,0,30,4,0,1.6401547403198273,2,2,81.242265752536
2,1,1,0,0,0,45,4,0,9.420961380813937,4,0,61.20533560732942
4,0,0,0,0,0,203,0,0,7.20800519695551,2,0,56.428509424520996
8,0,0,0,0,1,44,1,0,14.978263431839002,4,0,77.93040373906982
7,0,0,0,0,0,13,4,0,5.880019553335035,4,0,52.644112858771756
1,0,0,0,0,0,120,5,0,14.363571798916903,5,0,48.43753189175512
5,1,0,0,0,0,139,1,0,6.116329508882044,1,0,69.32232257252265
7,0,1,0,0,0,118,1,0,10.257337314650394,1,0,65.23396580257861
4,0,0,0,0,0,190,3,1,9.690552905793902,0,2,80.92141696136066
1,1,1,0,0,0,218,5,1,1.3881340833570712,3,1,86.84640984788768
9,0,0,0,1,0,76,5,0,11.176150694127058,0,1,61.04851352652551
5,0,1,0,0,0,87,0,0,3.209147399038747,4,0,62.26025578586686
2,1,1,0,0,0,165,0,0,5.887770093207828,5,2,94.98195516789077
8,0,0,0,0,0,116,2,1,11.75479113188074,3,2,93.32037495805062
2,0,0,0,0,0,174,5,0,14.170273931541049,2,2,69.7276244890234
3,0,0,0,0,0,123,1,1,8.441074477484133,4,0,65.52481156518192
1,0,1,0,0,0,53,2,1,7.8388290651762285,1,2,75.59005497025244
2,0,0,0,0,0,182,5,1,7.623358910523387,0,0,45.545471837499576
7,1,0,0,1,0,47,0,0,12.266813970866753,0,0,61.49858633560581
2,0,0,0,0,0,200,0,1,14.897429590680314,2,0,60.00128096435822
6,1,0,0,0,0,199,5,1,9.54050655229303,0,1,79.50588457904196
3,1,0,0,0,0,100,2,0,5.741474154602513,0,1,69.0518973923953
4,0,0,0,0,1,14,0,0,3.358098284307988,3,0,68.42061400944898
8,0,0,0,0,1,198,0,0,3.062435938351444,4,1,100.0
3,0,0,0,0,1,215,3,0,12.85664992390466,3,0,84.60323058951276
