rainfall_mm,river_level_m,humidity_pct,elevation_m,past_flood_events_count,season_encoded,will_become_critical_within_1h,will_become_critical_within_3h,will_become_critical_within_6h,will_become_critical_within_24h
27.85344408065559,7.715773540584543,85.03637348750057,827.5156300490283,8,0,0,0,1,1
221.77461205864785,10.675683841685013,63.82709826853801,1363.7234387079325,9,1,1,1,1,1
225.5025762367963,0.7737440837934357,40.58311493879107,766.9127224913683,3,0,0,0,1,1
138.40020442503584,0.7954873310399593,47.48495850373531,992.3326536870346,7,1,0,0,0,0
217.85991701930323,9.696613676930749,95.8204788886441,555.3640667669414,1,0,0,1,1,1
91.38211681958185,9.067516664789874,67.64120355882648,639.048323483748,4,0,0,1,1,1
165.73154089328253,7.3495763284026525,41.946209634530426,203.50963801851202,9,1,0,0,1,1
177.78919069991332,7.0118925406309485,49.85402875204575,472.2721563555994,1,1,0,0,1,1
192.81845049885308,4.505781110939851,83.35730502478958,1221.9412842845466,5,1,0,0,0,1
107.66833661429737,6.51922627167741,98.41268535804409,709.0177178094407,5,0,0,1,1,1
60.678830477058305,5.514611656636432,64.20633881069995,1050.4904624036617,4,1,0,0,0,1
172.38931667192975,1.4021132668839662,83.50187086217005,791.6030909174241,7,2,0,0,0,0
175.7574890280946,7.405606518325095,77.52858126662225,692.3895212671132,1,2,0,0,1,1
113.22841629584059,11.47631256950569,84.3691944876368,1320.4048809168785,6,1,0,0,0,1
89.00332764797565,2.312594979715888,90.20356613491799,386.853224073646,5,0,0,0,0,0
195.56813541508416,8.16545953728039,65.76940442096702,108.82227418336409,7,1,0,0,1,1
123.52097893065991,6.685063310683271,77.66099984940665,1023.0692956963248,3,2,0,0,1,1
125.9567502032229,0.6765551025074563,69.66409758908597,1456.1639197827164,3,0,0,0,0,0
46.277013246901795,11.49464510801298,66.07395038433212,1398.7667507972003,5,0,0,0,1,1
215.47993410470124,7.456347308965578,96.2223720418273,54.09001025870793,6,1,0,0,1,1
311.954865514513,6.631277192748461,41.204684566068416,572.5778881117175,4,1,0,0,1,1
212.67158450036837,3.9456893456090487,52.814435063021165,769.669800192814,8,2,0,1,1,1
195.6612185762498,9.49144724689114,72.73247242412359,1182.9529072417054,6,1,0,0,1,1
217.57827281139714,8.413133024388875,44.88426792415305,1416.1732287970972,4,1,0,1,1,1
340.7314510360811,7.1268040746259596,75.43866057152563,983.7124103509886,3,0,0,1,1,1
155.51491009071316,7.958508726425933,51.24320869166731,269.12034564064004,9,0,0,0,1,1
185.69465041952452,5.517519242256851,75.8901229749159,78.90531511285582,9,0,1,1,1,1
201.0884174677648,0.8915235120523004,68.03470354144252,448.98630683142807,6,0,0,0,0,0
22.70735993904808,8.558906902708877,40.45094679877169,1194.6872211473215,1,2,0,0,0,1
311.05427398724163,10.539319518663172,40.760512694410664,1432.879775315162,7,2,0,0,0,1
36.557822174350505,4.618798462824772,91.85138021609765,646.0529317193171,7,1,0,1,1,1
193.71136028492,2.1497113833352466,80.4722715762426,149.1842588122099,7,1,0,0,0,1
106.30729097478417,8.92122654077989,86.20499325571042,411.8617856040204,1,1,0,0,0,1
319.208160528587,6.641064399885599,59.511202296859885,1475.7429852146959,4,1,0,0,0,1
326.4225799675105,2.6858830096091806,63.67422817557846,1379.4645696598823,3,0,0,0,1,1
134.12332138029527,2.1333560377434573,54.47444881038187,675.80451099714,6,1,1,1,1,1
282.50990824791245,0.5518330100629589,61.12111464837924,1367.5004367141469,8,1,1,1,1,1
280.84847950949865,2.6012781439632193,53.935783856295934,683.3163525117109,4,0,0,1,1,1
25.83817160097887,3.3322949273323186,89.90579705153465,1367.2184551709797,2,1,0,0,0,0
157.64969173982988,10.386499092790586,97.24854679510834,771.6526781495847,5,0,1,1,1,1
61.94364647660811,8.268236110716392,75.70777977693396,239.93884084947675,5,1,0,0,0,1
60.60670793788441,4.589366357942041,62.55471307418276,915.3791082430844,6,0,0,0,0,0
170.04602251730628,2.4659909328069727,59.936046716566096,1269.711427908511,5,2,0,0,0,0
153.92352371406676,9.45922198052785,48.334703823950946,1141.2821716998797,4,0,0,1,1,1
138.05383396516243,6.85834753803887,70.13230668070699,1150.4221952478704,0,1,1,1,1,1
160.81118281005692,3.2390044767208885,93.11049516149998,54.08981285918928,0,0,0,0,1,1
125.63892022359602,3.7561435279027124,53.9080412549599,938.6442467176557,2,0,0,0,0,0
287.19209392443855,8.061646238739833,62.28855858963317,1203.1351946972882,9,0,1,1,1,1
224.94836307910455,10.81313283645437,88.59811912000453,200.14400349045778,6,2,0,1,1,1
147.1373697853875,1.853017635151382,82.1018152378198,1494.610097853728,0,1,0,1,1,1
248.65535676931052,4.242784794960848,72.30953653804521,462.307656064158,7,0,0,0,1,1
174.09677883156124,6.3399413759445755,56.05391677968541,909.3276704502667,0,1,0,1,1,1
59.95831114052161,8.530132781332997,49.03694179901936,1119.3092829136074,1,0,0,0,0,0
159.50283681049456,6.375305249637253,43.39580778667253,145.51604561123793,9,1,0,0,0,1
135.53876437795503,8.877943646074835,83.7536093324355,1242.7498179065162,8,0,0,0,0,1
87.45431848835534,7.4240234185055405,83.50612336679254,1469.2126254457132,6,0,0,0,0,1
220.9906541692957,6.339758327331981,97.93607041184111,104.62346999192114,1,1,0,0,0,1
114.62285159819673,0.9657503100204923,43.9222686522743,563.8212912035448,9,1,0,0,0,1
74.81531536206522,3.3632587338852447,80.56339711074182,213.7382062638285,9,0,0,0,0,1
203.92522184358455,5.583448092056312,68.3233718293933,1456.7006527012338,7,1,0,0,1,1
169.75994727080823,9.667262240798173,89.17707280806101,200.75285804693593,1,1,1,1,1,1
225.55525635365316,6.764418949091176,50.182208741675105,743.4438148222852,3,1,0,0,1,1
24.459672303384256,2.9262757973300153,46.07185226124673,594.5776659839776,9,2,0,0,0,0
11.405904198214255,5.515753066439446,74.09575030203476,1271.4507468967968,5,2,0,0,0,0
216.19615984652364,1.4453937403797106,43.53773036806574,255.52521092916857,9,1,0,0,0,1
303.0434407667366,9.178575712751247,50.826946716666725,271.7483562126586,3,1,0,0,1,1
107.11925563689933,3.306005871534731,96.15312350125868,434.08853831323523,3,0,0,0,0,0
106.42148922502234,8.0474606831072,47.63330915295809,1411.786648924323,4,2,0,0,0,1
318.856222527534,9.701271413644397,73.50014959224086,658.8721429203158,6,1,0,1,1,1
199.14445277293507,6.496984878764629,48.87966975014605,430.51643581926464,8,2,0,0,0,1
277.3161520631403,7.154536837766498,75.30589880542388,1116.5132157190758,1,2,0,1,1,1
292.1632154559327,1.2130887267103205,98.93664411518365,1368.8873465872955,5,2,0,0,1,1
87.88311201070934,4.306534272262969,57.525429118912626,923.4617166675723,2,1,0,0,0,0
90.91639224706184,5.70671480483062,49.05917359945709,36.58526743349995,5,1,0,0,0,1
254.7376337169045,10.948661658962921,44.96554592735017,707.5499860024142,1,2,0,1,1,1
29.43711101205241,3.8784224369499296,53.85409055031121,356.4375959425864,5,0,0,0,0,0
271.00334908732236,2.9511673024587313,64.10914951308675,1458.3816841060993,6,0,0,0,0,0
183.03699484416876,9.732590171279883,90.29890241064169,1396.689900039841,5,0,0,0,0,1
202.25052272733507,11.200573528985732,93.62673165157594,983.2144367871548,3,1,0,1,1,1
293.21160520267205,0.8793380448178313,59.096053531770934,1329.9048077629336,3,2,0,0,0,0
65.42207495413986,8.152900343961633,49.02151961929526,397.88203286087753,9,1,1,1,1,1
5.768064266123107,1.2584136674316886,72.93065621130887,112.9987100618849,4,2,0,0,0,0
71.3325984922675,2.549174442446085,58.40761238200696,1173.1700383674736,5,1,0,0,0,0
153.55182855712823,11.27077819188945,83.54346885149971,41.18333651342994,1,1,0,1,1,1
211.80121825039257,6.494027048041683,75.44322236286372,1287.4257296249061,4,0,0,0,1,1
259.6359865049917,8.952354235221854,98.29695724897405,1198.5591171155372,2,0,0,1,1,1
246.2769009368877,2.2673781885963065,98.70328233307971,1496.3863966168797,0,0,0,0,0,0
293.1773508279164,8.917124919021104,83.83977232282477,316.35140569092385,4,1,0,0,1,1
134.7926730046885,8.261278160267842,92.05193887364902,366.3843158319474,8,1,0,0,0,1
303.6036919498557,5.375852686283291,52.06683182862093,748.4771580712207,4,1,0,0,0,1
73.21646296507575,4.729982298102668,97.92161415061175,1211.6851313994532,3,2,0,0,0,0
115.80274810557493,10.449998073106752,46.78421226323093,1347.702046812382,2,1,0,0,1,1
303.9370260493148,0.9020103259272148,43.49180968525627,1264.3051976907814,6,1,1,1,1,1
315.4175069711853,8.546854956217098,73.68126254762387,890.9136333746839,5,0,0,0,1,1
160.30906887662871,6.724436440582792,55.68368264132502,734.959057481272,5,2,0,0,0,0
90.38993657479745,9.057896997573959,99.40694908154138,133.7930964532848,2,1,1,1,1,1
155.34126896703964,4.334370269320447,44.606175246040586,725.2686658577659,9,0,0,1,1,1
226.128922094242,4.75809421809195,95.06859047990525,208.9238706163852,1,2,0,1,1,1
131.44147664190768,5.921545967466623,44.14620825635784,835.7725089847329,7,2,0,0,0,1
320.60134541074615,1.1197949401325296,53.802119996252586,267.09750877486834,6,2,0,1,1,1
186.7485630758852,0.794504800151137,56.353054578562876,516.0775334911003,0,2,0,1,1,1
122.05272127196514,11.806724618807145,83.55464327571525,164.03241060287613,2,2,0,0,1,1
165.66451206022433,5.535737977220898,62.14401288439805,724.1485331319993,0,1,0,0,0,0
75.55817084409422,7.757563296357411,97.47701369185779,1130.2873770171525,6,1,0,0,1,1
125.4593481984734,11.510179809394984,72.24129398283404,915.9106961210224,1,0,0,0,1,1
310.5244069084897,2.4077955076098396,94.579546194502,23.563652881433796,2,1,0,0,1,1
179.66880032872848,2.307306578819282,81.33497562385752,733.7247054597042,9,2,0,0,0,1
42.70641127264611,4.139673203653713,91.28488756025723,457.72017893939045,9,1,0,0,0,1
320.7852543151355,8.091176789814234,87.846903298077,864.4242043345488,8,1,0,0,1,1
79.26042309903855,6.023841144363214,84.02982742927404,249.74469060170082,3,1,0,0,1,1
169.3075292522614,4.894503682928761,78.18724059648498,1104.5112521335657,8,0,0,0,0,1
238.21734986592028,10.888189459587604,95.1027189212812,1493.8479007838812,6,1,0,1,1,1
23.487321190291727,3.302318143663967,82.0872294874107,247.71149594363635,0,0,0,0,0,0
11.829374763741118,10.718377582921748,95.6950627533669,319.0505952153256,3,0,0,0,0,1
190.66344304226183,10.529639916064447,41.29073834301789,1045.5183838018581,4,0,0,0,0,1
305.1093682498671,11.052229672668446,97.33976022946882,68.75985300304978,6,0,0,1,1,1
146.00118955157373,2.5901515126488124,65.90712152675628,1449.8652269227443,2,1,0,0,0,0
59.08006581423764,9.996412465584786,54.38999221178142,1252.1287384472137,2,0,0,0,1,1
206.70754098610928,3.614167884793068,74.18027168756569,538.7420305291935,5,0,0,0,1,1
331.30483275754773,7.479847708302962,43.39414570946399,661.4909765393367,3,2,0,1,1,1
5.241022400669043,3.441070283508041,70.04317424243993,179.33806899613424,5,0,0,0,0,0
215.53128445087398,11.80425956536373,42.389121032063024,1484.8919104146778,6,1,0,1,1,1
75.15505371014027,1.4190725045382377,57.28340603561843,481.19600196362273,9,1,0,0,1,1
257.3554177815509,10.132757164987511,41.19684445730844,490.6436093799311,7,2,0,1,1,1
229.8261391576202,4.331399318281061,54.760892471689246,787.3014184201141,5,0,0,0,1,1
302.7627904745733,2.7661583454873497,68.62889219185313,783.3586039496398,5,1,1,1,1,1
273.3332333958175,3.8068174927444205,53.55616497451545,1480.8982190752213,2,1,0,0,0,0
276.02915676343775,1.3746597164491785,80.01448021120457,27.359925494438535,9,1,0,0,1,1
334.9180999710528,6.9636448583842965,69.06416957031576,552.7885742806196,9,0,0,1,1,1
60.72267016314949,0.627172720210406,58.44003440063986,1139.5040094260225,7,1,0,0,0,0
297.4425094313977,10.38404546267487,45.87899274070189,1138.1007336452662,1,0,0,0,0,1
233.86796138403386,9.462968162561294,82.0250258019642,1225.6251026987516,3,1,0,1,1,1
91.12876256775326,8.37854832910334,41.40360396513869,758.9414461994332,0,0,0,0,0,1
285.45940710140593,8.685221713482262,43.76216577485913,1251.4412933785231,2,0,0,1,1,1
131.51056680304006,5.572679094318004,60.26238934315606,1245.3851165588226,2,1,1,1,1,1
53.05837328512166,11.56675915884941,50.4190661373769,217.0156909843621,0,1,0,1,1,1
134.05915700995894,11.676268318559693,68.85992483973622,283.8123389612744,8,0,0,1,1,1
128.43012983670144,5.172001710964789,78.34570295009897,567.4171667807965,2,0,0,0,0,1
335.9510047546324,4.176483401939622,88.6625750423716,1240.0640003968756,3,0,0,0,1,1
125.31594877248101,5.184258358395035,54.19029513177777,1062.8087603310862,5,1,0,0,0,1
144.76478387734448,6.392179598969313,85.85239938931014,234.57551208155587,0,2,0,1,1,1
9.728222095159133,5.083357934773835,46.627045202543066,667.8769952761263,8,0,0,0,0,1
273.96219997975714,2.8911308439418217,75.4016354463182,881.6714984950659,7,2,0,1,1,1
314.29935502278755,10.414909312734281,94.08446164078867,474.9707959169939,2,1,0,1,1,1
0.43805153361782256,7.63460026520158,52.192784918597724,1280.7065755926048,5,1,0,0,1,1
345.82814658773304,2.5863197091548185,63.56575544799363,435.8701963267706,9,1,0,0,0,1
125.7964973087298,2.1885814791464893,66.35396694422738,119.49211406334113,0,0,0,0,0,0
55.592613117172746,3.188569967172438,41.54635719419643,451.62758415204155,2,1,0,0,1,1
272.65152509098823,7.570707315435724,51.50450252319068,1344.4750267504037,7,0,0,1,1,1
34.29007665458975,11.360536460795437,94.78564587117506,1182.9710118893217,5,0,0,0,1,1
330.1954460900298,0.9151177755567595,66.98470854597335,188.7978244303187,5,1,0,0,0,1
276.0593743036948,10.143723137439828,89.45557525268575,1156.7279273373238,0,2,0,0,1,1
306.3947399499368,3.189671123058965,68.53958564833528,129.65614712788897,7,0,1,1,1,1
331.2644982463275,9.846515182183209,67.6782267157862,402.23654527411765,3,1,0,1,1,1
65.83832041658783,10.855307643037587,82.5084257628384,1106.6617155793333,8,1,1,1,1,1
141.51688507619573,7.757404452519672,94.89811207997995,188.28242650757616,7,1,0,0,1,1
329.8129693818675,6.202185126976186,50.536927260031206,482.6013465290085,7,1,1,1,1,1
34.871050557580816,4.009253289417744,75.93575638560316,1313.0283858682644,3,0,0,0,0,0
228.06974057764893,4.659455253489755,53.39532825374473,242.01586429888866,5,2,0,0,1,1
147.9510723499236,11.506479539856656,95.57164504402701,824.2740642404875,6,0,0,0,1,1
270.28131509360367,10.241192864508484,90.70461293026568,25.68916861338653,0,0,0,0,1,1
5.660524632578667,11.409150131013913,53.6190280614197,157.62993277254228,1,1,0,0,1,1
337.4194705804096,3.2689634390393807,60.106771853794086,788.3227038712447,5,0,0,0,0,1
194.0617965271392,2.855270327991179,99.71849820215235,357.94076208640786,0,0,0,0,1,1
291.6191890593573,7.2601443414916185,79.05773579439294,1197.623341865239,4,1,1,1,1,1
244.31172518882846,10.734879715472761,89.72005799055785,1212.1283043943224,6,0,0,1,1,1
208.7583038010407,2.4508526681242824,73.20751797636149,815.5764831747728,9,0,0,1,1,1
275.79768596423287,11.410056129497233,47.39435252280974,976.5822639720235,0,2,1,1,1,1
107.4628339150056,2.373797850376771,60.99666153767976,1179.013801896469,9,1,0,0,1,1
289.9893541929381,2.2727717469778455,88.98258699135248,1146.462425601412,9,2,0,0,1,1
65.6390969610461,7.361928983777986,49.86400386287252,1466.1995496740287,3,1,0,0,0,1
320.7028833149753,11.296554685783272,76.80478249563834,1057.3695247654905,9,0,0,0,1,1
88.77539709111328,7.096563720474579,89.31863753447638,828.7760134270743,2,1,0,0,0,1
230.69526896469873,1.2910631648410162,48.40101894164376,1267.8383183527128,3,0,0,0,0,0
78.32531825138518,11.022354430649262,91.92998620547806,88.20692863677033,7,1,0,0,1,1
245.7083246844057,11.336806506010179,81.28435355895046,606.3800453108186,9,1,0,1,1,1
53.974699641823605,3.973992773519199,48.27363812964966,142.2142644026653,0,2,0,0,0,1
30.626591402989746,7.818922150289788,51.35791570995785,60.973403397706015,7,2,0,1,1,1
270.2555411376366,4.185881778204927,95.84851525569462,302.201119392935,4,1,1,1,1,1
248.92538505603798,11.568062017628383,74.3058642719632,1322.2530002704455,8,1,0,1,1,1
230.4643426523065,8.954293076652954,74.39410048395342,1100.7999939577753,9,2,0,0,1,1
162.03537281392147,6.770432243904541,91.95554280185782,266.67862910184175,5,1,0,0,0,1
182.77047958294983,7.503543664528269,56.984505179113576,378.62121137943905,2,1,0,1,1,1
195.2190703958989,6.154249549583089,44.81236626641329,110.53407686698695,6,1,1,1,1,1
292.4307663045477,8.683147659372345,63.05869874428491,821.5485169923066,5,0,0,0,0,1
238.48140405803775,10.351701575546064,81.3602788435007,319.6794458160822,8,2,0,0,0,1
175.03430677109066,1.6587871374882694,62.19816184283562,205.06216112573617,9,0,1,1,1,1
204.88362582009657,9.565375564516282,62.69567855082303,1099.8301416966283,6,1,0,1,1,1
203.60365065997212,7.456056313165057,45.99502778001095,871.526585652993,7,1,0,0,1,1
297.7522457268036,11.381448679932332,50.34499059715776,1314.5852172655807,1,1,0,1,1,1
130.88782608561024,1.0166016614673736,94.35324390807678,62.66494579254757,1,1,0,0,0,0
150.5751306263881,4.905466131997706,99.58181220273437,1142.0882766079849,3,1,0,0,0,0
119.67145115668106,2.2797672617651052,47.867943076881275,1258.391356572386,8,2,0,0,0,0
106.8442777063731,9.658874157118296,49.26988034531491,1147.080732018574,1,1,0,0,1,1
19.850727653205823,2.665949547853529,40.586687011750726,1097.9414766493917,9,2,0,0,0,0
235.24510168719289,1.8354667911178282,60.89247584816645,1435.797041671456,3,0,0,0,0,0
142.81928652561865,7.296961865744346,80.78675903369384,1367.859477594387,2,1,0,0,0,0
40.224614298147074,2.269196096664298,54.797031417517495,829.119527155175,6,0,0,1,1,1
180.48724525604257,2.4784431871414174,96.62839332331833,160.76616259573242,1,1,0,0,1,1
203.39987037824503,9.379378096649347,48.713897348820865,990.9305270582673,0,0,0,1,1,1
53.13860391518646,9.164731643358234,75.91709127029293,568.9819084712609,4,2,0,0,1,1
321.2433712093166,1.1932974175179325,74.5139001587344,170.3831799380997,9,1,0,1,1,1
115.61576453774884,10.212083529008803,86.40109605265744,18.30189278694005,4,1,0,0,0,1
295.610153487161,1.4381559650808917,95.90270480079371,528.3174813159145,7,2,0,0,0,1
307.7986496175977,1.9697289335867743,57.40609876105742,1265.7614120124442,3,0,0,0,1,1
319.7099635513989,4.8502204741735,60.74423685219138,27.661444361661633,6,1,0,0,1,1
325.5932122810628,2.8575186196294484,52.703606490035924,982.947755989256,4,0,0,0,1,1
19.883691790281688,8.385740927788476,93.50332962609065,1237.510681907039,5,2,0,0,1,1
343.02256443002415,3.515186491501071,68.25521270576989,545.7583553471115,9,0,0,0,0,1
295.37386018306637,5.555794635513149,86.45222044006235,760.0984540670165,2,1,0,0,1,1
88.22908809925322,7.713941586807218,40.77791287436922,1402.1884695143096,7,1,0,0,0,1
123.5634413964916,2.900350813525978,95.67996892393651,105.4006616165209,7,0,0,1,1,1
266.03042503978304,0.8897633417380515,81.2401396181199,523.4421741925024,1,2,0,0,1,1
230.88272940002292,11.932817683245098,65.66647852551579,1404.31590779257,2,1,0,0,1,1
305.488962738368,5.21571576058216,42.160546308479645,600.2635413130942,0,0,1,1,1,1
65.54325849751648,7.510415862993553,42.67179668817133,98.40200106853268,1,1,0,0,1,1
218.89035123217306,0.7746538624611439,89.42777522683772,889.273614098044,3,0,0,0,0,0
235.28841808671928,1.5196849474236296,82.37345334110618,1315.410927959815,6,2,0,1,1,1
230.12922206243266,10.759630940167686,52.500456048526814,844.4812037897168,3,0,0,0,1,1
213.50613982254532,7.893194555840405,90.77698091755448,1083.1711989782075,7,0,0,0,1,1
100.88999093787983,4.726172531924794,82.95096646000118,656.0563016628577,9,0,0,0,0,1
175.0192860755337,9.978560720111433,64.15492328758717,217.79445103074937,2,0,0,1,1,1
176.87016429860643,3.65118401991225,84.81985722381552,775.5449183288781,2,2,0,0,0,1
193.47601423775927,3.1340334333974322,76.24459477555845,630.316140309693,2,0,0,0,0,0
287.83596715514534,9.258677510303295,51.910830753717875,1251.2360550172411,1,1,0,1,1,1
217.71691536337337,7.119758075605885,43.72724245794149,857.4957655676748,2,0,1,1,1,1
119.50152587628884,8.75647234372606,66.75786908788025,1332.7561697121223,7,0,0,1,1,1
38.67508604887283,3.1258990636090402,44.719281836528275,98.0902032262614,3,0,0,0,0,1
347.44754771420895,11.427110990641571,59.67798266082336,741.478686496085,8,1,0,0,1,1
164.64728460028513,4.015884304824789,55.9051038431884,133.89179866553846,2,1,1,1,1,1
316.74972651338044,7.887732395990982,77.47624044093189,1381.6996425113998,3,1,0,0,1,1
101.09383287232161,2.4105697156676715,93.3962623172535,1406.3895258220305,1,1,0,0,0,0
166.6020628187402,6.520808722656255,53.81569739108965,1135.2071528150066,0,1,0,0,0,0
196.0917553315663,6.312064814916511,91.81266722244692,793.9204295876907,0,0,0,0,1,1
190.92593682314993,7.362071720737633,82.18841654976723,762.6551267499431,8,1,0,0,1,1
299.7781211241249,4.072715376680304,48.53659644038569,11.818306995000492,4,2,0,1,1,1
72.65610705269211,5.381302786118687,63.12134168598796,819.0303820065025,0,0,0,0,0,0
164.2926413249985,6.92009905007948,57.18457514954456,1362.4353008097287,5,1,0,1,1,1
117.30729604496395,7.371305488763553,43.183401888749145,1071.219996173738,3,0,0,0,1,1
65.2873721974182,6.804848444286962,49.0671030076603,116.50777568206601,9,1,0,0,0,1
273.9865894914116,2.529752811070075,73.76891520821121,1132.4284791734024,7,2,0,0,1,1
68.6764399948473,9.386017127464587,43.36712206950805,1014.9826186172334,4,1,0,1,1,1
77.18148337093609,4.779531173972322,75.79498247071061,703.969626531688,0,0,0,0,1,1
228.59942410522945,3.839086344625768,53.41600901941196,952.8941951738369,6,0,0,0,0,1
177.91989137666275,6.545513589939573,76.85648187429328,327.2856296726976,8,1,1,1,1,1
125.6170531685954,11.252020654384191,58.864501890837346,141.66361765435406,7,1,0,0,1,1
294.43780224833904,2.134431693482268,46.3798175839865,605.7206480587071,3,0,0,1,1,1
242.37235614968847,9.428036086071288,98.8606222062518,1105.5167756057147,2,2,0,0,1,1
196.4158184339126,7.718394393155107,97.52990366010216,956.8567254278271,9,1,0,1,1,1
56.899144635986204,9.74310073543576,72.05146476308661,1088.1005719215373,2,0,0,0,0,0
53.74317497699088,7.12328499902154,81.8485280865515,917.3338673430281,4,1,0,0,0,1
179.27051825393724,10.94050928768627,49.691635490056676,888.8438498126959,1,1,0,1,1,1
312.9238419530149,9.738520507929286,45.007036223747804,1207.9930269794577,2,1,0,0,1,1
195.61397892620246,10.724994148156991,48.991886634970164,633.2342754213315,0,1,1,1,1,1
333.0679889971535,11.945191846181432,72.64486809057607,1205.8732126422926,2,0,0,0,0,1
264.2026957507771,7.3516466517272026,58.81887175047404,693.6339883654476,8,1,1,1,1,1
2.6652580485667485,4.3206344966166,92.14979722427304,974.4356178780371,2,2,0,0,0,0
330.3372924549821,11.949242259183066,63.070825182618094,776.8763828365758,8,0,0,0,1,1
305.797151088923,1.1617105318716099,93.81066999317522,430.83945817869756,4,1,0,0,1,1
191.88447058232165,7.105551177925965,56.764281254055156,322.53752605718876,3,1,0,0,0,0
174.04569018039837,4.21193531864313,92.84991703357497,1143.3469189088225,7,1,0,0,0,1
81.87764374515135,7.841478760933208,85.43549870803437,288.7316069095557,6,1,0,0,0,1
341.2069717232744,0.697329059221479,95.61618476183727,490.4149451117973,5,2,0,0,1,1
120.23082080818884,4.2321548827448625,69.8727179696319,927.6959303929821,1,0,0,0,0,0
43.87188787643882,2.895236828382883,59.63052100437256,290.5831334199375,4,1,0,0,0,0
281.3107458694148,8.176666511586522,75.24561809284455,78.95827668629684,2,1,0,1,1,1
251.0883754914816,6.0880003747018625,52.104479192690576,24.97444048636007,2,0,0,0,1,1
6.781710761848708,9.097283716222782,63.64721544706889,1221.7401968631812,8,0,0,0,0,0
140.92676738886485,7.911602472839366,70.429296671777,1244.9933621145753,1,1,0,1,1,1
6.25728022266544,11.755353592259857,80.42106842247716,277.4180248177678,1,0,0,1,1,1
202.3991213250306,2.5432261493019084,78.40336604714466,763.0731670205298,4,1,0,0,0,1
74.84084578475542,2.5451986895998737,64.21992636165385,114.86173643170459,7,0,0,0,1,1
220.37865233542348,5.7978480446178,40.21391837725152,243.3488476806992,4,1,0,0,1,1
310.9418975229821,11.528957025598437,50.99862433958323,359.3309432197067,2,0,0,0,1,1
87.59362497851598,11.488855144852346,75.97787619076418,774.6869410686724,9,1,0,0,1,1
168.61113731922674,4.5857929660876415,52.80072172724359,1054.8857391406882,5,2,0,0,0,0
332.3893875228723,5.23658960216642,90.79954887791338,1229.7912283241417,6,1,0,1,1,1
139.5417784687039,5.438833930326307,83.78706398750617,136.46129031740466,2,1,0,1,1,1
186.93932424648705,9.471431156382092,49.682336764175105,1177.5154556996972,4,0,0,0,0,1
23.380978697897635,4.216093279724642,68.88767552307019,527.5115897660938,2,2,0,0,0,0
172.55313001671598,8.25590292018596,71.69423056928647,1007.0932860795123,8,1,1,1,1,1
269.9477149291991,2.7494262657616937,64.45488806451621,256.08823430029855,2,1,0,1,1,1
289.23810330030216,6.8701726481526055,57.85172062459992,708.757632102132,8,0,0,0,1,1
145.4526989480958,9.507012523768699,78.24452175628375,548.3430988163203,2,0,0,0,0,1
236.33668052475596,10.68791503354586,58.289979852897524,256.30956655854635,2,0,1,1,1,1
204.55388131319083,8.453869891212445,66.41789145054989,1227.0618240126005,0,2,0,0,0,1
137.34250157944112,11.769026537642889,57.42364872476938,810.873249377641,8,1,0,0,1,1
222.15828132021477,7.79566644096689,84.53013263616351,96.86375506814444,0,1,0,0,1,1
3.610395324730087,5.608327303260426,94.78379796490319,314.0265769484861,3,0,0,0,0,0
15.967504974893899,9.883945738159145,83.35372433138423,489.81827295457595,0,1,0,0,0,1
277.64504577597467,9.261156623608617,53.48376992225338,412.34389526346155,2,2,0,1,1,1
6.372054111481418,11.27663801061586,85.08229449247708,339.60842613233973,2,0,0,0,0,1
193.7275565848387,3.5332955804440562,43.5887145865083,220.09639009981373,3,1,0,0,1,1
118.45428857489334,8.150696514139662,49.00953220442966,1105.6598383498886,6,0,0,0,0,1
198.54388588221875,8.485460690110934,94.58618589703067,256.32364001460644,6,2,0,0,0,1
189.28941226534084,11.43569922385754,73.09954803865953,1031.8576299960184,3,1,1,1,1,1
15.939371808808916,4.912301352071827,66.22477893767007,1385.888154058423,9,0,0,0,1,1
338.8945415445973,3.0786829121406156,86.90019026355998,1479.7131290606992,8,0,0,0,0,1
116.63073771171086,9.919235662411273,94.12551087111146,1339.2368096859664,9,0,0,1,1,1
62.67084756014495,11.153994911503824,55.79402999687666,142.6062252441437,8,1,1,1,1,1
8.157997482040885,6.506500829986798,89.00524601190622,704.9240461400843,6,0,0,0,0,0
188.07785668142068,3.23067655114689,83.11327964110947,481.9359971053723,5,0,0,0,0,1
325.63652049719735,6.039963938966728,44.09850990352632,1179.1598681875553,8,1,0,0,1,1
83.65673334449414,10.610705247643903,77.17744541602646,319.59248641449176,5,1,0,1,1,1
74.97035237148796,4.397633874535649,51.66196107017868,601.2312967606014,5,2,0,1,1,1
276.0962298292414,1.9828062564961526,57.04106637331212,89.4403605835299,2,0,0,0,0,1
206.55671386427514,6.8046276196777615,90.46976214396358,567.9005552257406,6,1,0,0,0,1
249.63464617861254,4.934790308145423,58.413366960002364,485.94831434352494,3,2,0,0,0,1
167.72291071713235,6.50714383403622,54.85900938403348,1017.2256109694881,8,2,0,0,1,1
60.419096547777116,1.9925141339850307,68.33857391885132,910.9162138641724,9,2,0,0,0,0
61.355627915582176,1.787446274766911,70.93560704712857,402.40988848947154,8,1,0,1,1,1
64.97208159153048,3.461226030544362,68.33441327163403,378.5764058022969,4,2,0,0,0,0
